0	-1	f	41	3	3
0	0	f	1511881	3	42
0	2	f	739686	2	4
0	0	m	2170	12	1
0	-1	m	191	3	3
0	0	m	161315	2	4
0	-1	f	3627	7	10
0	-1	m	84383	5	8
0	-1	m	3702	4	5
0	-1	m	3395	4	3
0	2	m	47	2	5
0	-1	f	4419	4	3
0	2	f	437	2	4
0	-1	f	318	2	2
0	-1	f	18	2	2
0	0	m	237	2	2
0	-1	m	0	2	3
0	-1	f	10340	2	1
0	-1	m	59	2	2
0	-1	f	54	2	2
0	-1	m	1456	2	2
0	-1	m	544833	4	6
0	-1	m	1002	2	2
0	0	m	113851	2	4
0	-1	m	210	2	3
0	-1	f	164	4	2
0	0	m	1210	2	2
0	-1	f	1908	2	2
0	-1	f	224	2	2
0	0	f	2538527	198	604
0	-1	f	259	2	2
0	2	m	1593	38	1
0	-1	m	13	2	2
0	-1	m	353	2	1
0	-1	f	187	3	3
0	-1	f	1825	3	3
0	-1	f	11	3	3
0	-1	f	4830	2	2
0	-1	m	336	2	2
0	-1	m	41	2	2
0	-1	m	105975	10	12
0	-1	m	92	2	2
0	0	m	207464	19	52
0	-1	m	1446	2	2
0	-1	f	56088	5	5
0	3	f	1154631	13	27
0	-1	m	54	2	2
0	-1	f	5270	2	20
0	-1	m	1027	2	2
0	-1	f	170	2	2
0	-1	m	3401	6	1
0	2	m	11487	3	3
0	-1	f	2973	3	3
0	-1	m	4648	6	6
0	-1	m	151962	4	24
0	-1	f	460	5	5
0	-1	m	2135	6	6
0	-1	f	510	4	3
0	-1	m	137	3	3
0	-1	f	108	2	2
0	-1	f	95	2	2
0	-1	m	1595	3	3
0	-1	f	24	3	3
0	-1	m	206	2	3
0	-1	f	264	2	2
0	-1	m	301	2	2
0	-1	f	273	2	4
0	-1	f	7545	2	3
0	0	m	38588	4	5
0	-1	m	1102982	21	171
0	-1	f	501	2	1
0	-1	f	67	3	3
0	-1	m	447	3	6
0	0	f	2020736	6	9
0	-1	m	151	2	3
0	-1	f	1963	2	3
0	-1	f	211	6	7
0	-1	m	2106	2	2
0	-1	m	0	2	2
0	-1	f	1134	2	12
0	-1	f	291	2	2
0	-1	f	380	5	4
0	-1	f	82	4	35
0	-1	m	98	3	3
0	0	f	4268195	2	7
0	-1	f	958	4	12
0	-1	m	143	2	2
0	-1	f	852	2	4
0	-1	m	124	2	2
0	-1	f	777	2	1
0	-1	f	8	2	2
0	-1	f	9	2	2
0	-1	f	138	2	2
0	-1	m	8	2	2
0	-1	m	8	2	2
0	-1	f	3126	2	2
0	-1	f	129	2	5
0	0	f	232782	11	144
0	-1	m	1027	3	3
0	-1	m	15	2	4
0	-1	m	40	2	2
0	-1	f	139	2	2
0	-1	f	156	3	3
0	-1	m	187	2	2
0	2	m	11859	3	2
0	-1	f	1070	5	13
0	-1	m	6	2	2
0	-1	m	1489258	3	137
0	-1	f	19	2	2
0	-1	m	910	2	4
0	-1	f	112	2	2
0	-1	f	108	2	2
0	-1	m	23605	3	30
0	-1	f	16785	2	4
0	-1	f	170	2	4
0	-1	f	119	2	2
0	-1	f	2580	3	3
0	-1	f	36	2	2
0	-1	f	1195	2	8
0	-1	m	10299	2	2
0	-1	f	582	7	11
0	-1	f	44	4	4
0	-1	m	17240	6	7
0	3	m	17350	2	2
0	0	m	2873029	2	9
0	-1	m	61	2	3
0	-1	f	505	2	2
0	-1	m	401	2	2
0	-1	m	99	3	2
0	-1	f	20632	2	8
0	-1	f	1557	6	2
0	-1	f	565	2	2
0	-1	m	7183	21	22
0	-1	f	1436	2	3
0	0	f	127182	3	3
0	-1	m	47	2	2
0	-1	f	53	2	2
0	-1	f	424	2	2
0	1	m	1572400	6	7
0	-1	m	103	2	2
0	-1	f	104	2	2
0	-1	f	298	2	3
0	-1	f	3293	27	119
0	-1	f	3332	2	2
0	-1	f	3542	3	3
0	-1	m	30	2	2
0	-1	f	382	5	12
0	-1	f	426143	5	7
0	-1	f	278	2	4
0	-1	f	10590	2	2
0	0	f	48543	4	4
0	2	m	293	22	9
0	-1	f	158	2	2
0	-1	m	1274	5	3
0	0	f	1714200	56	1150
0	-1	f	12	2	3
0	-1	m	952	2	1
0	-1	f	25	2	2
0	0	m	6291254	4	123
0	-1	m	219	2	2
0	0	m	3902182	85	692
0	-1	m	1182	2	51
0	-1	f	316	2	2
0	-1	m	443	2	2
0	-1	f	155	2	2
0	-1	m	251	2	2
0	-1	m	22	2	2
0	-1	m	42	3	3
0	0	m	1874552	10	332
0	0	m	430815	3	4
0	-1	m	60	2	2
0	-1	m	928	2	4
0	-1	f	1616	2	2
0	-1	m	3792	2	2
0	-1	f	507	2	2
0	-1	f	109012	2	2
0	-1	m	50	4	4
0	0	f	33910	3	2
0	-1	f	101	2	3
0	-1	m	233	2	1
1	0	m	291236	170	913
0	-1	f	498	3	3
0	-1	f	1901	3	9
0	3	f	587431	10	35
0	-1	m	6041	9	7
0	-1	f	494	2	2
0	-1	f	31430	7	8
0	-1	m	62	4	5
0	-1	m	46	2	2
0	-1	f	349	3	3
0	3	m	10248317	3	85
0	-1	f	237	2	2
0	0	m	237846	11	82
0	-1	m	70	3	3
0	-1	f	2378	2	2
0	-1	f	872	73	33
0	2	f	5947943	21	149
0	0	m	5923765	8	37
0	-1	m	1037	2	2
0	-1	m	2864	8	8
0	-1	f	30	2	2
0	-1	m	246	3	3
0	-1	m	40	2	2
0	-1	f	2905	3	1
0	-1	m	48	2	2
0	-1	f	48	2	2
0	-1	m	3374	27	20
0	-1	f	3427880	70	248
0	-1	m	735	3	5
0	-1	f	0	3	3
0	-1	f	60	2	3
0	-1	f	53	2	2
0	-1	m	15	2	2
0	-1	m	247	2	2
0	0	f	315420	9	85
0	2	f	24908	2	2
0	2	m	19	2	1
0	-1	m	34	3	5
0	-1	m	27	2	2
0	-1	f	134	2	2
0	0	m	784049	5	51
0	-1	f	183	2	2
0	0	m	76075	2	2
0	-1	m	79	2	3
0	-1	f	106	2	2
0	-1	m	11	2	2
0	-1	m	4200	2	8
0	-1	m	36	3	3
0	-1	m	474	2	2
0	0	f	1384888	11	60
0	-1	m	200	5	2
0	-1	f	74	2	3
0	-1	m	9778	15	63
0	-1	f	144636	6	7
0	-1	m	112	2	3
0	-1	f	243	3	4
0	-1	f	10880	2	2
0	-1	m	1	2	2
0	-1	m	158	2	2
0	-1	f	32	2	2
0	-1	f	2474	2	2
0	-1	m	1935	84	97
0	-1	m	444	4	4
0	-1	m	18536	3	4
0	-1	f	2152	2	4
0	-1	m	132244	7	22
0	0	m	18316	2	2
0	-1	f	98	2	2
0	1	m	11735	4	4
0	2	m	48881	14	15
0	0	m	4043	8	3
0	-1	f	330	2	2
0	-1	m	260	2	4
0	0	m	836406	3	4
0	0	m	196438	5	12
0	-1	m	0	3	4
0	-1	m	41	2	2
0	-1	f	1808	2	2
0	0	m	195015	2	3
0	2	m	3671	3	3
0	-1	f	1132	2	6
0	-1	m	53	2	2
0	-1	m	293	3	5
0	-1	m	209	2	1
0	-1	f	228	2	3
0	-1	f	215	2	2
0	-1	f	21	2	2
0	-1	f	104	2	2
0	-1	m	445	3	3
0	-1	f	151	2	3
0	-1	m	48	4	4
0	-1	f	92	3	3
0	-1	f	1309	2	2
0	0	m	20092	3	3
0	-1	f	380	2	3
0	-1	m	2155	2	2
0	-1	f	41466	2	2
0	-1	m	227	2	2
0	-1	f	38	8	8
0	-1	m	8539	4	5
0	-1	f	2864	2	2
0	-1	f	5250	2	2
0	-1	f	164	2	3
0	0	m	63177	2	2
0	-1	f	692	2	2
0	-1	m	44	2	2
0	-1	f	415	3	1
0	-1	f	130	2	2
0	-1	f	106	2	2
0	-1	f	397	2	2
0	-1	m	6	2	2
0	-1	f	3073	19	61
0	-1	f	497	2	2
0	-1	f	436	2	2
0	-1	f	2677814	2	2
0	-1	f	79	4	4
0	-1	f	37	2	2
0	-1	m	762	2	2
0	-1	m	644	3	5
0	0	m	4260305	18	59
0	-1	m	57	2	2
0	-1	f	10580	2	2
0	0	m	141462	3	3
0	0	f	772127	10	64
0	0	f	48915	3	4
0	-1	f	1599	2	2
0	-1	m	1744	2	3
0	-1	f	361	2	3
0	-1	m	85	2	3
0	-1	m	2965	3	3
0	-1	f	111	2	2
0	3	m	18842	2	2
0	0	f	159652	8	57
0	0	f	2193469	7	141
0	-1	f	3024	3	8
0	-1	f	2566	4	7
0	0	m	5221	44	82
0	-1	m	135	16	14
0	0	m	489713	2	12
0	-1	f	1786	2	2
0	-1	f	1564	2	6
0	0	m	453650	3	3
0	-1	f	498	2	1
0	-1	f	35	2	2
0	1	m	205129	15	21
0	-1	f	176	2	2
0	-1	m	154	2	2
0	-1	m	94	2	2
0	-1	m	4547	3	11
0	-1	m	192	2	2
0	0	m	5896137	29	3223
0	-1	f	249	2	2
0	-1	f	95	2	2
0	-1	f	231	3	4
0	0	m	1536864	14	39
0	-1	m	940	2	1
0	-1	m	270	2	2
0	-1	f	103	2	2
0	-1	f	653	4	7
