Uid,Indegree ranklg,Group
2855143392,2.0170333392987803,Specialist
5460991756,2.021189299069938,Generalist
1674242970,2.02530586526477,Specialist
3774371267,2.0293837776852093,Specialist
2289537274,2.0334237554869494,Specialist
3937348351,2.0374264979406234,Generalist
2305056670,2.041392685158225,Specialist
1291477752,2.045322978786657,Generalist
5587568550,2.049218022670181,Specialist
1774662372,2.0530784434834195,Generalist
1843443790,2.0569048513364723,Specialist
1315706994,2.0606978403536114,Specialist
3630172281,2.064457989226918,Specialist
1935198185,2.0681858617461617,Generalist
2140227493,2.0718820073061255,Generalist
2430259303,2.0755469613925306,Generalist
5990922414,2.0791812460476247,Specialist
1738932247,2.08278537031645,Generalist
2653906910,2.086359830674748,Specialist
1985551380,2.0899051114393976,Specialist
5979631461,2.093421685162235,Specialist
2397991440,2.0969100130080562,Generalist
3644441127,2.1003705451175625,Specialist
3623353053,2.103803720955957,Generalist
1878335471,2.107209969647868,Specialist
1886419032,2.110589710299249,Generalist
2814680487,2.1139433523068365,Generalist
1895291251,2.117271295655764,Specialist
5634753105,2.1205739312058496,Generalist
1847798401,2.123851640967086,Specialist
1803310643,2.1271047983648073,Specialist
3064515967,2.130333768495006,Specialist
3704673325,2.1335389083702174,Specialist
1771123430,2.1367205671564067,Specialist
2010226570,2.1398790864012365,Specialist
1712570933,2.143014800254095,Generalist
3645226624,2.1461280356782377,Specialist
2255811735,2.1492191126553797,Specialist
2354644175,2.1522883443830563,Specialist
1655890975,2.1553360374650614,Generalist
1957800054,2.1583624920952493,Specialist
1639483893,2.1613680022349744,Specialist
2150511032,2.1643528557844367,Generalist
6049590367,2.1673173347481756,Generalist
5984691065,2.170261715394957,Generalist
2214257545,2.173186268412274,Specialist
2219523390,2.176091259055681,Specialist
1804549454,2.1789769472931693,Specialist
5103645868,2.181843587944772,Specialist
1742121542,2.1846914308175984,Specialist
2860640482,2.187520720836463,Specialist
3440325930,2.1903316981702914,Generalist
2141934923,2.1931245983544616,Generalist
1567852087,2.1958996524092336,Specialist
3125368501,2.1986570869544226,Specialist
3222817584,2.2013971243204513,Generalist
2054853403,2.2041199826559246,Specialist
1230697584,2.2068258760318495,Specialist
2512574061,2.2095150145426303,Specialist
2141334915,2.2121876044039577,Specialist
1642592432,2.214843848047698,Specialist
2132734472,2.217483944213906,Generalist
2447680824,2.220108088040055,Generalist
1784537661,2.2227164711475833,Specialist
1663088660,2.2253092817258624,Specialist
3695013654,2.2278867046136734,Specialist
2068195561,2.2304489213782737,Specialist
1895964183,2.2329961103921536,Generalist
1855152373,2.2355284469075487,Specialist
2431578944,2.2380461031287955,Generalist
1880047847,2.2405492482825995,Specialist
2619577243,2.2430380486862944,Specialist
1816750115,2.2455126678141495,Specialist
5532648623,2.2479732663618064,Generalist
5882998192,2.2504200023088936,Generalist
3922774869,2.252853030979893,Specialist
2091390311,2.255272505103306,Specialist
1927364167,2.2576785748691846,Specialist
1762098324,2.2600713879850747,Specialist
5749042654,2.2624510897304293,Specialist
2835724503,2.2648178230095364,Generalist
3622512610,2.2671717284030133,Generalist
3163213212,2.2695129442179165,Specialist
1642635773,2.271841606536499,Generalist
1985393563,2.2741578492636796,Specialist
5705021476,2.276461804173244,Specialist
1846116411,2.278753600952829,Specialist
3948798687,2.281033367247727,Generalist
1998412373,2.2833012287035492,Generalist
1937376377,2.2855573090077734,Generalist
1668662863,2.287801729930226,Specialist
3788429925,2.290034611362518,Specialist
2049998295,2.2922560713564755,Specialist
5991744877,2.294466226161593,Specialist
2386406982,2.296665190261531,Specialist
3042027813,2.2988530764097064,Specialist
1642512402,2.301029995663981,Generalist
